Date_time,Time,Air Temp,Max Air Temp,Min Air Temp,Relative Humidity,Rainfall,Scalar mean hr. wind speed,Mean hr. wind speed,Average wind direction,Sd ** wind direction,Barometric pressure,Solar Rad***,Max solar Rad***,Min solar Rad***,Sd** solar Rad***,Average ps* active Rad***,Max ps* active Rad***,Min ps* active Rad***,Std** ps* active Rad***,Leaf WT Dry,Leaf WT Wet,Leaf WT Cont
01/26/2020 07:00,7:00,18.47,18.54,18.4,96.5,0,0.048,0.033,338.2,4.16,900.33,43.45,69.3,29.9,8.46,68.13,108.6,46.64,13.18,0,15,0
01/26/2020 06:45,6:45,18.43,18.5,18.37,96.5,0,0.349,0.34,316.6,8.77,900.2889,26.17,29.85,19.13,2.05,41.3,46.54,30.97,2.926,0,15,0
01/26/2020 06:30,6:30,18.37,18.4,18.32,96.5,0,0.767,0.745,305.4,11.98,900.046,11.53,18.99,7.23,3.41,19.43,30.77,12.45,5.152,0,15,0
01/26/2020 06:15,6:15,18.33,18.37,18.27,96.5,0,0.605,0.584,314.3,13.42,900.0091,6.88,9.21,3.07,1.86,10.7,13.73,5.257,2.614,0,15,0
01/26/2020 06:00,6:00,18.29,18.32,18.25,96.5,0,1.039,1.012,312.2,11.03,899.9286,1.14,3.07,0.14,0.77,2.273,5.257,0.703,1.224,0,15,0
01/26/2020 05:45,5:45,18.26,18.3,18.22,96.5,0,1.368,1.337,319.6,11.71,899.8125,0.01,0.14,0,0.04,0.226,0.837,0,0.198,0,15,0
01/26/2020 05:30,5:30,18.21,18.25,18.17,96.5,0,1.626,1.562,315.9,15.74,899.8541,0,0,0,0,0.046,0.201,0,0.045,0,15,0
01/26/2020 05:15,5:15,18.19,18.22,18.14,96.5,0,1.974,1.899,315,15.14,899.7715,0,0,0,0,0.041,0.201,0,0.045,0,15,0
01/26/2020 05:00,5:00,18.14,18.2,18.1,96.5,0,1.524,1.468,314.5,15.52,899.6477,0,0,0,0,0.047,0.201,0,0.047,0,15,0
01/26/2020 04:45,4:45,18.1,18.15,18.03,96.5,0,1.832,1.793,316.4,11.53,899.4457,0,0,0,0,0.048,0.234,0,0.047,0,15,0
01/26/2020 04:30,4:30,18.06,18.1,18,96.5,0,1.176,1.142,315,10.86,899.4873,0,0,0,0,0.042,0.234,0,0.049,0,15,0
01/26/2020 04:15,4:15,18.06,18.09,18.02,96.5,0,0.949,0.911,306.2,14.19,899.4895,0,0,0,0,0.049,0.201,0,0.048,0,15,0
01/26/2020 04:00,4:00,18.05,18.12,18,96.5,0,1.195,1.159,309,11.67,899.45,0,0,0,0,0.042,0.201,0,0.047,0,15,0
01/26/2020 03:45,3:45,18.08,18.15,18.02,96.5,0,1.004,0.928,313.9,17.77,899.5297,0,0,0,0,0.048,0.201,0,0.049,0,15,0
01/26/2020 03:30,3:30,18.14,18.2,18.08,96.5,0,1.125,1.089,315.2,14.22,899.4104,0,0,0,0,0,0.033,0,0.002,0,15,0
01/26/2020 03:15,3:15,18.07,18.12,18.02,96.5,0,1.229,1.188,312.6,15.58,899.2443,0,0,0,0,0,0,0,0,0,15,0
01/26/2020 03:00,3:00,18.05,18.1,18,96.5,0,0.938,0.84,328.2,24.4,899.3296,0,0,0,0,0.043,0.234,0,0.047,0,15,0
01/26/2020 02:45,2:45,18.08,18.17,18,96.4,0,1.257,1.182,313.1,20.04,899.3642,0,0,0,0,0.041,0.201,0,0.047,0,15,0
01/26/2020 02:30,2:30,18.18,18.24,18.14,96.4,0.254,1.596,1.518,315.1,17.83,899.4475,0,0,0,0,0,0,0,0,0,15,0
01/26/2020 02:15,2:15,18.2,18.29,18.13,96.4,0.254,1.455,1.395,318.2,16.48,899.6465,0,0,0,0,0,0,0,0,0,15,0
01/26/2020 02:00,2:00,18.25,18.3,18.2,96.4,0,1.262,1.225,309.8,13.03,899.8453,0,0,0,0,0.046,0.201,0,0.047,0,15,0
01/26/2020 01:45,1:45,18.25,18.3,18.2,96.4,0.254,0.246,0.224,313.3,15.75,899.9713,0,0,0,0,0.048,0.234,0,0.052,0,15,0
01/26/2020 01:30,1:30,18.23,18.3,18.17,96.4,0,0.488,0.477,306.5,9.21,900.0465,0,0,0,0,0,0.033,0,0.002,0,15,0
01/26/2020 01:15,1:15,18.24,18.32,18.15,96.4,0.254,0.144,0.128,354,13.33,900.3281,0,0,0,0,0,0,0,0,0,15,0
01/26/2020 01:00,1:00,18.31,18.42,18.2,96.4,0.254,0.824,0.759,49.28,18.01,900.528,0,0,0,0,0.048,0.201,0,0.045,0,15,0
01/26/2020 00:45,0:45,18.47,18.52,18.39,96.4,0,0.593,0.546,5.64,18.19,900.7681,0,0,0,0,0.043,0.201,0,0.044,0,15,0
01/26/2020 00:30,0:30,18.53,18.6,18.45,96.4,0,0.904,0.868,316.8,15.75,900.9711,0,0,0,0,0,0,0,0,0,15,0
01/26/2020 00:15,0:15,18.59,18.62,18.55,96.4,0.254,1.152,1.107,300.9,15.17,900.8889,0,0,0,0,0,0,0,0,0,15,0
01/26/2020 00:00,0:00,18.6,18.65,18.55,96.4,0,1.193,1.127,307.8,19.02,901.0112,0,0,0,0,0.042,0.234,0,0.047,0,15,0
01/25/2020 23:45,23:45,18.6,18.67,18.52,96.3,0,1.873,1.778,315.6,17.63,901.092,0,0,0,0,0.045,0.234,0,0.049,0,15,0
01/25/2020 23:30,23:30,18.76,18.84,18.62,96.3,0.254,1.428,1.347,308.7,17.83,901.333,0,0,0,0,0.044,0.201,0,0.045,0,15,0
01/25/2020 23:15,23:15,18.74,18.82,18.67,96.3,0.762,1.332,1.279,298.8,16.55,901.4116,0,0,0,0,0.041,0.201,0,0.045,0,15,0
01/25/2020 23:00,23:00,18.74,18.84,18.67,96.3,1.27,1.444,1.377,313.2,17.12,901.4914,0,0,0,0,0.044,0.234,0,0.048,0,15,0
01/25/2020 22:45,22:45,18.77,18.84,18.7,96.2,0.762,1.445,1.362,310.6,16.92,901.5317,0,0,0,0,0.049,0.167,0,0.045,0,15,0
01/25/2020 22:30,22:30,18.88,18.92,18.82,96.2,0.508,1.242,1.184,303.5,16.7,901.692,0,0,0,0,0.045,0.201,0,0.048,0,15,0
01/25/2020 22:15,22:15,18.88,18.94,18.84,96.2,0.508,0.967,0.871,320.3,22.71,901.6515,0,0,0,0,0.042,0.234,0,0.046,0,15,0
01/25/2020 22:00,22:00,18.9,18.99,18.82,96.2,0.254,0.909,0.796,339.5,26.29,901.7321,0,0,0,0,0.043,0.201,0,0.045,0,15,0
01/25/2020 21:45,21:45,19.01,19.11,18.89,96.1,0.254,1.195,1.06,318,27.23,901.7717,0,0,0,0,0.045,0.201,0,0.048,0,15,0
01/25/2020 21:30,21:30,19.05,19.11,19.01,96.1,0.762,0.608,0.569,318.3,17.36,901.8518,0,0,0,0,0.042,0.201,0,0.043,0,15,0
01/25/2020 21:15,21:15,19.07,19.11,19.02,96.1,0.762,0.549,0.516,323.6,16.2,901.7675,0,0,0,0,0.041,0.201,0,0.047,0,15,0
01/25/2020 21:00,21:00,19.1,19.17,19.04,96,0.508,1.171,1.098,337.5,18.51,901.7261,0,0,0,0,0.04,0.201,0,0.044,0,15,0
01/25/2020 20:45,20:45,19.11,19.16,19.04,96,0.254,0.82,0.771,306.7,18.24,901.6437,0,0.05,0,0.01,0.048,0.234,0,0.049,0,15,0
01/25/2020 20:30,20:30,19.05,19.14,19,95.9,0,1.025,0.923,338.4,20.02,901.4411,0,0,0,0,0.041,0.201,0,0.045,0,15,0
01/25/2020 20:15,20:15,19.3,19.61,19.1,95.8,0.254,1.445,1.311,12.36,21.64,901.3956,0,0,0,0,0.049,0.167,0,0.046,0,15,0
01/25/2020 20:00,20:00,19.6,19.69,19.52,95.8,0.254,0.827,0.745,3.93,22.71,901.2358,0,0,0,0,0.048,0.201,0,0.046,0,15,0
01/25/2020 19:45,19:45,19.67,19.76,19.59,95.6,1.016,1.041,0.832,310.2,22.37,900.91,0.03,0.14,0,0.05,0.041,0.167,0,0.043,0,15,0
01/25/2020 19:30,19:30,19.72,19.94,19.57,95,12.95,0.757,0.554,213.9,21.81,900.7454,0,0.05,0,0.01,0.043,0.201,0,0.047,0,15,0
01/25/2020 19:15,19:15,20.09,20.16,19.94,94.7,1.27,0.125,0.111,104.7,13.61,900.7836,0,0,0,0,0.046,0.201,0,0.046,0,15,0
01/25/2020 19:00,19:00,20.13,20.18,20.08,94.3,1.524,0.016,0.016,249.8,0.05,900.4989,0,0,0,0,0.04,0.167,0,0.044,0,15,0
01/25/2020 18:45,18:45,20.15,20.19,20.09,94.1,0.508,0.308,0.245,260.9,21.27,900.4156,0,0,0,0,0.047,0.234,0,0.05,8.6,6.3,0.1
01/25/2020 18:30,18:30,20.14,20.19,20.11,93.8,0,0.48,0.412,225.7,16.21,900.0878,0,0,0,0,0.041,0.234,0,0.048,15,0,0
01/25/2020 18:15,18:15,20.24,20.39,20.18,93,0,1.35,1.284,227.8,16.61,899.9268,0,0,0,0,0.04,0.201,0,0.045,15,0,0
01/25/2020 18:00,18:00,20.42,20.46,20.34,92.1,0,0.604,0.57,201.1,18.55,899.7195,0,0,0,0,0.235,0.703,0,0.191,15,0,0
01/25/2020 17:45,17:45,20.56,20.64,20.44,91.4,0,0.467,0.442,198.6,16.48,899.5925,0.52,3.16,0,0.91,3.825,8.2,0.603,2.345,15,0,0
01/25/2020 17:30,17:30,20.87,21.04,20.61,90.3,0,0.878,0.729,210.4,15.72,899.4689,7.31,17.71,3.16,4.61,14.94,31.81,8.1,7.752,15,0,0
01/25/2020 17:15,17:15,20.97,21.06,20.88,89.6,0,0.566,0.458,181.6,19.05,899.4238,35.75,45.72,17.76,8.33,58.41,73,31.91,12.68,15,0,0
01/25/2020 17:00,17:00,20.9,21.03,20.82,89.4,0,0.609,0.585,229.4,14.22,899.2563,44.36,57.81,21.35,11.35,73.69,91.7,40.92,15.35,15,0,0
01/25/2020 16:45,16:45,21.34,21.56,21.01,86.8,0,0.607,0.561,231.9,19.74,899.1682,22.67,37.74,14.88,6.74,42.52,70.19,28.53,11.84,15,0,0
01/25/2020 16:30,16:30,21.67,21.83,21.51,84.7,0,0.618,0.515,251.5,24.26,898.884,55.07,83,37.83,12.74,98.1,146.2,70.46,20.46,15,0,0
01/25/2020 16:15,16:15,22.14,22.52,21.78,82.8,0,0.703,0.621,243.7,23.24,898.9951,82.1,104.1,74.29,7.22,133.8,153.8,121.3,10.38,15,0,0
01/25/2020 16:00,16:00,22.1,22.31,21.94,83.1,0,1.128,1.009,237.8,26.41,898.8633,140.4,284.3,104.4,44.37,192.1,283.6,154.3,26.74,15,0,0
01/25/2020 15:45,15:45,21.75,22.4,21.49,84.9,0,2.018,1.954,231,14.36,899.1722,311.9,516.6,176.8,125,370,728.9,237.7,136.7,15,0,0
01/25/2020 15:30,15:30,23.01,23.38,22.4,79.75,0,1.474,1.384,232.3,19.22,899.5298,504.7,639.5,176.3,131.6,751.6,955,295.5,191.1,15,0,0
01/25/2020 15:15,15:15,23.27,23.92,22.85,79.41,0,1.789,1.709,228.8,16.66,899.7318,676.5,793.8,320.4,113.5,1007,1203,509.6,160.2,15,0,0
01/25/2020 15:00,15:00,23.66,24.26,23.23,77.1,0,1.605,1.534,228.4,16.97,899.8123,696.7,807,316,131.2,1046,1213,525,182.3,11.2,0,0
01/25/2020 14:15,14:15,23.62,24.8,22.95,77.39,0,1.717,1.587,224.3,21.64,900.0748,746.7,925,262.1,209.1,1125,1396,436.1,300.3,15,0,0
01/25/2020 14:00,14:00,23.98,24.8,23.76,75.44,0,1.219,1.096,224.3,25.19,900.001,689.7,944,231.2,244.9,1060,1424,391.5,349.2,15,0,0
01/25/2020 13:45,13:45,23.49,24.06,22.99,79.42,0,0.759,0.545,177,36.75,900.2031,458.8,1015,209.3,232.6,715.2,1539,344.6,345.4,15,0,0
01/25/2020 13:30,13:30,23.25,23.72,22.95,80.1,0,0.988,0.86,174.8,27.69,900.2434,362,1044,171.2,247,562.3,1580,267.1,373.2,15,0,0
01/25/2020 13:15,13:15,23.35,23.67,23.07,78.46,0,0.962,0.683,199.2,32.39,900.4044,266.8,588.4,159.3,96.7,415.8,949,248.3,153,15,0,0
01/25/2020 13:00,13:00,22.65,23.41,22.28,80.7,0,1.24,1.149,218.3,21.73,900.3231,355,914,203.9,168.1,562.1,1408,317.3,257.9,15,0,0
01/25/2020 12:45,12:45,22.59,22.87,22.38,81.5,0,1.306,1.183,231.4,25.09,900.5972,244,634.5,162.7,76.56,376.1,1095,249.8,124.1,15,0,0
01/25/2020 12:30,12:30,23.33,23.72,22.87,77.31,0,0.674,0.626,239.4,18.8,900.9504,184.7,251.6,159.1,28.82,295.2,415.5,252,53.93,15,0,0
01/25/2020 12:15,12:15,23.81,24.04,23.57,73.16,0,0.681,0.507,273.8,26.5,901.0721,397,1219,193.1,215.9,628,1903,289.7,343.2,15,0,0
01/25/2020 12:00,12:00,24.39,24.9,23.79,70.23,0,0.922,0.624,306.1,30.62,901.2322,555.3,1190,213.1,414.6,859,1854,342.3,636,15,0,0
01/25/2020 11:45,11:45,23.96,24.38,23.57,67.06,0.254,0.911,0.754,350,28.01,901.3937,541.4,1198,210.5,358.3,849,1869,334.1,557,15,0,0
01/25/2020 11:30,11:30,23.54,24.07,23.22,70.19,0,0.631,0.431,247.3,25.22,901.5179,471.6,1169,271.6,313.3,751.6,1835,442.5,484.9,15,0,0
01/25/2020 11:15,11:15,23.49,24.06,23.15,70.89,0,0.474,0.389,317.8,23.45,901.8019,557.3,1152,138,373.8,881,1820,232.7,575.5,15,0,0
01/25/2020 11:00,11:00,23.59,23.81,23.3,70.74,0,0.7,0.536,326.8,24.94,902.0875,662.7,1150,176.7,349.1,1031,1784,275.5,537.9,15,0,0
01/25/2020 10:45,10:45,22.99,23.81,22.25,76.12,0,0.682,0.569,339.8,24.85,902.2067,741.6,1112,130.8,286.2,1159,1762,226.9,426.7,15,0,0
01/25/2020 10:30,10:30,22.79,23.29,22.36,75.77,0,0.931,0.772,344.5,29.84,902.4078,414.4,1074,113.7,272.7,648.8,1639,194.8,421.3,15,0,0
01/25/2020 10:15,10:15,22.72,23.25,22.27,76.08,0,0.769,0.647,334.7,23.7,902.774,610.5,1063,217.6,287.8,949,1689,353.7,441.1,15,0,0
01/25/2020 10:00,10:00,22.86,23.37,22.23,77.62,0,0.797,0.639,333.2,26.31,903.0292,891,1066,248.4,200.3,1360,1628,395.3,308.4,15,0,0
01/25/2020 09:45,9:45,22.82,23.12,22.54,79.01,0,1.118,0.973,330.3,22.28,903.1207,813,918,402.4,116.6,1235,1382,425.8,169.7,15,0,0
01/25/2020 09:30,9:30,22.36,22.71,21.99,80.6,0,1.352,1.21,313.1,23.77,903.095,774.6,847,515.3,51.8,1167,1280,802,75.11,15,0,0
01/25/2020 09:15,9:15,21.91,22.36,21.64,81.5,0,1.488,1.402,317.3,17.41,902.9937,770.6,809,557.7,32.83,1151,1217,785.1,54.95,15,0,0
01/25/2020 09:00,9:00,22.01,22.31,21.64,82.9,0,1.309,1.171,332,20.67,903.0466,687,889,366.6,157.7,1028,1304,589.5,216.9,15,0,0
01/25/2020 08:45,8:45,21.53,21.76,21.31,84.1,0,1.274,1.194,320.7,19.23,902.8623,598.8,781.2,197.5,162.9,881,1144,319.7,228,15,0,0
01/25/2020 08:30,8:30,21.12,21.37,20.79,85.6,0,0.868,0.77,320.4,22.04,902.5479,531.1,631.4,345.8,52.48,825,923,498.5,61.11,15,0,0
01/25/2020 08:15,8:15,20.36,20.79,20.05,90.5,0,0.671,0.601,323.5,21.39,902.4335,497.5,528,476.2,14.95,712.5,759.4,669.6,23.96,15,0,0
01/25/2020 08:00,8:00,19.78,20.13,19.5,93.1,0,0.79,0.734,319.8,19.65,902.2752,440.7,475.7,406.9,20.08,619.6,669.3,574.3,27.71,15,0,0
01/25/2020 07:45,7:45,19.21,19.53,18.88,95.9,0,0.829,0.775,343.4,16.46,902.0378,368.2,406.6,326.7,23.43,526.4,574.7,474.9,29.54,0.95,13.1,0.95
01/25/2020 07:30,7:30,18.61,18.99,18.27,96.4,0,0.613,0.563,323,21.51,901.8771,233.2,326.5,60.04,97.7,426.6,474.1,379.6,24,0,15,0
01/25/2020 07:15,7:15,18.31,18.44,18.12,96.5,0,0.518,0.483,322.1,13.97,901.7148,107.7,214.7,52.62,57.73,319.8,388.3,190.8,49.76,0,15,0
01/25/2020 07:00,7:00,18,18.15,17.9,96.5,0,0.746,0.725,302.3,10.79,901.515,111.4,207.2,42.18,56.64,201.7,296.5,90.1,57.87,0,15,0
01/25/2020 06:45,6:45,17.78,17.94,17.68,96.6,0,1.064,1.029,313.4,11.08,901.1954,39.15,77.8,20.31,13.29,73.75,122.1,44.49,21.14,0,15,0
01/25/2020 06:30,6:30,17.62,17.77,17.47,96.6,0,0.966,0.955,300.6,6.86,900.9536,40.52,63.11,20.22,14.87,63.7,90.6,38.9,17.01,0,15,0
01/25/2020 06:15,6:15,17.34,17.48,17.25,96.6,0,0.313,0.277,300.6,6.01,900.709,15.74,20.31,9.45,3.14,27.6,38.94,13.96,6.993,0,15,0
01/25/2020 06:00,6:00,17.28,17.35,17.23,96.5,0,0.575,0.207,14.47,18.56,900.6268,3.2,10.2,0,3.31,6.581,14,1.473,3.41,0,15,0
01/25/2020 05:45,5:45,17.28,17.33,17.23,96.5,0,1.032,0.947,118.4,7.57,900.6645,0,0,0,0,0.385,1.574,0,0.382,0,15,0
01/25/2020 05:30,5:30,17.41,17.6,17.28,96.4,0,0.691,0.675,130.2,7.6,900.5009,0,0,0,0,0.044,0.268,0,0.047,0,15,0
01/25/2020 05:15,5:15,17.86,18.04,17.57,96.4,0,0.195,0.171,150.1,12.57,900.4626,0,0,0,0,0.048,0.201,0,0.05,0,15,0
01/25/2020 05:00,5:00,18.01,18.04,17.95,96.5,0,0,0,0,0,900.6256,0,0,0,0,0.042,0.234,0,0.047,0,15,0
01/25/2020 04:45,4:45,18.02,18.07,17.95,96.5,0,0.011,0.011,270.5,0.3,900.547,0.03,0.14,0,0.05,0.043,0.201,0,0.047,0,15,0
01/25/2020 04:30,4:30,17.8,17.97,17.68,96.4,0,0.148,0.048,247,18.15,900.3463,0.14,0.61,0,0.18,0.041,0.201,0,0.044,0,15,0
01/25/2020 04:15,4:15,17.83,17.99,17.73,96.4,0,0.271,0.202,332.8,15.78,900.1821,0.01,0.14,0,0.04,0.039,0.201,0,0.047,0,15,0
01/25/2020 04:00,4:00,18.1,18.17,17.97,96.4,0,1.269,1.227,356.2,14.07,900.1802,0,0,0,0,0.044,0.234,0,0.049,0,15,0
01/25/2020 03:45,3:45,18.07,18.17,18,96.4,0,0.84,0.818,312.2,10.15,900.1415,0,0,0,0,0.044,0.234,0,0.049,0,15,0
01/25/2020 03:30,3:30,18.16,18.22,18.09,96.4,0,1.037,0.982,345,14.59,900.2188,0,0,0,0,0,0.1,0,0.006,0,15,0
01/25/2020 03:15,3:15,18.14,18.17,18.1,96.4,0,1.237,1.201,334.9,9.95,900.1785,0,0,0,0,0,0,0,0,0,15,0
01/25/2020 03:00,3:00,18.13,18.19,18.07,96.4,0,1.207,1.18,322.2,11.24,900.4214,0,0,0,0,0.041,0.201,0,0.047,0,15,0
01/25/2020 02:45,2:45,17.97,18.12,17.85,96.4,0,1.35,1.325,317.3,10.67,900.3427,0,0,0,0,0.046,0.167,0,0.048,0,15,0
01/25/2020 02:30,2:30,18.13,18.22,17.95,96.4,0,0.319,0.308,298.4,3.86,900.3799,0,0,0,0,0,0.1,0,0.006,0,15,0
01/25/2020 02:15,2:15,18.18,18.27,18.07,96.4,0,0.033,0.033,261.1,0.41,900.34,0,0,0,0,0,0,0,0,0,15,0
01/25/2020 02:00,2:00,18.15,18.29,18.07,96.4,0,0.066,0.066,311.3,1.14,900.5825,0,0,0,0,0.045,0.234,0,0.049,0,15,0
01/25/2020 01:45,1:45,18.21,18.27,18.12,96.3,0,0.501,0.46,329.5,14.48,900.7825,0,0,0,0,0.043,0.201,0,0.046,0,15,0
01/25/2020 01:30,1:30,18.17,18.25,18.02,96.4,0,0.885,0.871,3.17,8.08,900.8239,0,0,0,0,0,0.067,0,0.004,0,15,0
01/25/2020 01:15,1:15,17.96,18.05,17.88,96.3,0,0.608,0.596,337.3,8.61,901.0229,0,0,0,0,0,0,0,0,0,15,0
01/25/2020 01:00,1:00,17.92,17.98,17.85,96.3,0,0.724,0.689,334.1,9.12,901.2241,0,0,0,0,0.038,0.234,0,0.046,0,15,0
01/25/2020 00:45,0:45,18,18.09,17.87,96.2,0,0.498,0.488,349.8,10.34,901.218,0,0,0,0,0.044,0.234,0,0.05,0,15,0
01/25/2020 00:30,0:30,18.32,18.55,18.05,96.2,0,0.076,0.067,288.6,7.23,901.4601,0,0,0,0,0,0.067,0,0.004,0,15,0
01/25/2020 00:15,0:15,18.68,18.76,18.54,96.3,0,0.216,0.215,251.4,2.73,901.6158,0,0,0,0,0,0,0,0,0,15,0
01/25/2020 00:00,0:00,18.67,18.72,18.62,96.3,0,0,0,0,0,901.7816,0,0,0,0,0.046,0.268,0,0.048,0,15,0
01/24/2020 23:45,23:45,18.56,18.67,18.5,96.3,0,0.237,0.237,299.1,1.23,901.783,0,0,0,0,0.044,0.167,0,0.046,0,15,0
01/24/2020 23:30,23:30,18.45,18.54,18.37,96.3,0,0.074,0.074,294,1.4,901.9434,0,0,0,0,0.046,0.201,0,0.049,0,15,0
01/24/2020 23:15,23:15,18.45,18.52,18.4,96.3,0,0.099,0.098,315.9,3.64,902.0183,0,0,0,0,0.046,0.268,0,0.048,0,15,0
01/24/2020 23:00,23:00,18.54,18.6,18.47,96.2,0,0.411,0.123,41.75,28.52,902.1383,0,0,0,0,0.042,0.201,0,0.045,0,15,0
01/24/2020 22:45,22:45,18.6,18.74,18.5,96.2,0,0.667,0.664,139.5,3.94,902.0952,0,0,0,0,0.037,0.167,0,0.04,0,15,0
01/24/2020 22:30,22:30,18.88,18.99,18.72,96.1,0,0.201,0.187,157.5,9.54,902.095,0,0,0,0,0.045,0.201,0,0.049,0,15,0
01/24/2020 22:15,22:15,19.02,19.07,18.96,96.2,0,0.097,0.095,30.81,3.11,902.379,0,0,0,0,0.048,0.234,0,0.048,0,15,0
01/24/2020 22:00,22:00,18.95,19.04,18.87,96.2,0,0.348,0.33,2.48,12.22,902.4587,0,0,0,0,0.045,0.201,0,0.045,0,15,0
01/24/2020 21:45,21:45,18.83,18.89,18.77,96.1,0,0.353,0.343,338.1,9.76,902.5403,0,0,0,0,0.044,0.201,0,0.047,0,15,0
01/24/2020 21:30,21:30,18.89,18.96,18.79,96,0,0.144,0.053,96.5,7.84,902.4586,0,0,0,0,0.039,0.201,0,0.046,0,15,0
01/24/2020 21:15,21:15,18.98,19.02,18.92,96,0,0.417,0.383,137.9,12.17,902.3809,0,0,0,0,0.048,0.201,0,0.049,0,15,0
01/24/2020 21:00,21:00,19.05,19.11,18.97,95.9,0,0.907,0.86,158.8,14.4,902.26,0,0,0,0,0.049,0.201,0,0.049,0,15,0
01/24/2020 20:45,20:45,19.02,19.12,18.91,95.8,0,0.864,0.823,155.6,12.1,902.0156,0.04,0.14,0,0.06,0.04,0.268,0,0.046,0,15,0
01/24/2020 20:30,20:30,18.97,19.02,18.87,95.6,0,0.734,0.653,151.2,14.89,901.9355,0,0,0,0,0.042,0.201,0,0.044,0,15,0
01/24/2020 20:15,20:15,19.05,19.16,18.94,95.6,0,0.594,0.54,151.1,18.83,901.6906,0,0,0,0,0.04,0.201,0,0.042,0,15,0
01/24/2020 20:00,20:00,19.2,19.26,19.12,95.7,0,1.022,0.987,175.1,14.01,901.5275,0,0,0,0,0.045,0.201,0,0.045,0,15,0
01/24/2020 19:45,19:45,19.27,19.32,19.21,95.6,0,0.63,0.611,160.4,12.4,901.3645,0,0,0,0,0.041,0.201,0,0.044,0,15,0
01/24/2020 19:30,19:30,19.37,19.44,19.29,95.5,0,0.492,0.461,166.8,5.72,901.1621,0,0,0,0,0.041,0.167,0,0.044,0,15,0
01/24/2020 19:15,19:15,19.47,19.52,19.39,95.3,0,0.383,0.376,199,6.51,901.1202,0,0,0,0,0.043,0.167,0,0.046,0,15,0
01/24/2020 19:00,19:00,19.47,19.52,19.44,94.9,0,0.435,0.413,151.6,8.32,901.0776,0,0,0,0,0.05,0.201,0,0.047,0,11.3,3.7
01/24/2020 18:45,18:45,19.58,19.63,19.51,94.6,0,0.903,0.859,112.5,6.93,900.9557,0,0,0,0,0.045,0.301,0,0.05,6,0,9
01/24/2020 18:30,18:30,19.59,19.66,19.52,94.4,0,0.529,0.526,103,3.71,900.7906,0,0,0,0,0.045,0.201,0,0.046,15,0,0
01/24/2020 18:15,18:15,19.69,19.81,19.57,94.3,0,0.225,0.208,151.2,3.15,900.5884,0,0,0,0,0.043,0.167,0,0.044,15,0,0
01/24/2020 18:00,18:00,19.87,19.94,19.78,94.3,0,0.386,0.37,143.7,8.04,900.4257,0,0,0,0,0.191,0.569,0,0.132,15,0,0
01/24/2020 17:45,17:45,19.97,20.03,19.91,94,0,0.327,0.289,134.1,20.68,900.343,2.15,10.49,0,2.61,3.683,13.36,0.502,3.423,15,0,0
01/24/2020 17:30,17:30,20.02,20.21,19.94,92.8,0,0.195,0.192,296.3,6.03,900.1016,16.91,21.77,10.58,2.23,25.88,37.2,13.59,5.945,15,0,0
01/24/2020 17:15,17:15,20.27,20.48,20.16,91.8,0,0.387,0.346,246.2,19.11,899.9806,34.14,48.93,21.87,7.85,55.86,76.21,37.27,11.41,15,0,0
01/24/2020 17:00,17:00,20.54,20.66,20.41,91,0,0.267,0.25,243.9,12.41,899.9001,55.37,60.51,49.03,2.8,87.6,94.3,76.31,4.829,15,0,0
01/24/2020 16:45,16:45,20.73,20.8,20.63,90.6,0,0.294,0.224,189.4,8.48,899.7379,57.87,67.5,54.41,3.29,92.2,104,88,4.016,15,0,0
01/24/2020 16:30,16:30,20.79,20.87,20.7,91.6,0,0.574,0.54,161.1,17.14,899.7384,99.1,127.9,67.73,19.71,154.8,200.5,104.3,32.21,15,0,0
01/24/2020 16:15,16:15,20.47,20.75,20.33,92.4,0,0.695,0.576,185.5,17.52,899.5405,124.3,136.8,104.2,11.13,196.3,213.9,166,16.36,15,0,0
01/24/2020 16:00,16:00,20.53,20.9,20.35,92.6,0,0.907,0.822,225.7,22.69,899.5012,92.8,107.3,67.5,13.54,147.3,170.3,106.4,21.75,15,0,0
01/24/2020 15:45,15:45,21.05,21.18,20.88,93.1,0,0.819,0.799,142.4,11.5,899.4983,106.7,142.5,74.96,14.42,176.4,236.2,119.4,24.99,15,0,0
01/24/2020 15:30,15:30,20.79,21.07,20.4,94,0,0.37,0.352,133.3,14.57,899.4199,162.6,178.5,139.5,12.16,268.2,290.5,234.6,18.29,4.3,7.65,3.05
01/24/2020 15:15,15:15,20.22,20.4,20.13,94.1,0,0.948,0.87,219.9,15.85,899.1384,139.5,148.1,127.9,6.01,230.3,248.5,211.6,9.38,0,15,0
01/24/2020 15:00,15:00,19.95,20.19,19.61,94.5,0,0.742,0.685,212,21.22,898.5745,124.5,148.3,98.4,14.61,214.3,250.7,173,23.24,0,15,0
01/24/2020 14:45,14:45,19.4,19.64,19.27,94.4,0,0.806,0.795,199.9,6.55,898.0862,72.52,98.2,56.87,10.52,132.3,172.8,103.9,16.68,0,15,0
01/24/2020 14:30,14:30,19.45,19.55,19.37,93.9,0,0.616,0.547,164.5,17.05,897.5918,73.68,95.3,54.03,16.61,136.7,178.5,99,32.11,0,15,0
01/24/2020 14:15,14:15,19.5,19.65,19.4,93,1.524,1.831,1.712,97.5,20.45,897.2112,89,113.1,60.59,13.68,173.6,216.2,125.3,24.34,0,15,0
