year,month ,day,meanTemp,highTemp,highTempTime,lowTemp,lowTempTime,heatDegreeDays,coolDegreeDays,precip,meanWindSpeed_kmh,gustSpeed_kmh,timeGust,dominantWindDir
2006,5,21,19.9,26.7,12:00p,17.9,12:00m,0,1.6,14.2,2.3,22.5,10:00p,NNW
2006,5,22,19.9,25.3,2:00p,17.6,6:00a,0.1,1.7,2,0.8,17.7,2:00p,SSE
2006,5,23,19.9,24.2,2:00p,17.9,6:00a,0.1,1.6,51.1,1.3,17.7,12:00p,SSE
2006,5,24,19.8,26.3,10:00a,17.3,6:00a,0.2,1.6,7.4,3.1,27.4,2:00a,NNW
2006,5,25,20.4,25.6,12:00p,17.9,6:00a,0,2.1,8.6,1.6,17.7,2:00p,NNW
2006,5,26,20.2,26.1,12:00p,18.2,4:00a,0,1.9,1.5,2.4,20.9,12:00m,NNW
2006,5,27,19.9,23.4,12:00p,17.9,6:00a,0,1.6,0.3,1.1,22.5,4:00p,NW
2006,5,28,20.1,26,12:00p,18.2,6:00a,0,1.8,1.5,1.8,19.3,2:00p,NNW
2006,5,29,20.2,24.1,12:00p,18.2,12:00m,0,1.8,30.2,1.6,22.5,6:00p,NNW
2006,5,30,20.8,26.7,10:00a,17.5,6:00a,0.1,2.4,4.1,0.8,17.7,12:00p,SSW
2006,5,31,19.9,24.7,10:00a,18.2,6:00a,0,1.6,14.7,2.9,22.5,10:00p,NW
2006,6,1,19.2,26.2,2:00p,17.9,6:00a,0.1,1,61.7,4.5,29,10:00a,NW
2006,6,2,20,23.7,10:00a,17.9,2:00a,0,1.7,7.4,2.1,17.7,4:00a,NNW
2006,6,3,19.7,25.2,10:00a,18.4,12:00m,0,1.4,23.1,1.4,17.7,12:00p,SSW
2006,6,4,19.8,26.3,12:00p,18.2,6:00a,0,1.4,21.8,1.6,19.3,12:00p,N
2006,6,5,19.1,24.1,10:00a,18.1,6:00p,0.1,0.8,64,2.1,25.7,2:00p,SSE
2006,6,6,18.6,22.5,12:00p,17.4,6:00a,0.2,0.4,57.7,1.4,17.7,2:00p,NNW
2006,6,7,19.1,23.7,4:00p,16.7,6:00a,0.3,1.1,8.6,6.1,29,4:00a,NNW
2006,6,8,18.8,23.3,12:00p,17.5,12:00m,0.2,0.7,3,6.4,27.4,12:00m,NW
2006,6,9,19.3,25.4,12:00p,17.4,4:00a,0.2,1.2,1.8,4,25.7,2:00a,NNW
2006,6,10,18.9,24.9,2:00p,17.5,6:00p,0.4,0.9,7.9,4.5,27.4,10:00p,NW
2006,6,11,19.6,24.1,4:00p,16.6,4:00a,0.4,1.6,1,1.3,17.7,2:00a,NNW
2006,6,12,20.1,24.8,12:00p,17.6,6:00a,0.1,1.8,0.8,1.6,19.3,12:00p,NNW
2006,6,13,19.8,24.1,10:00a,18.3,6:00a,0,1.4,51.6,1,16.1,4:00p,NNW
2006,6,14,19.6,25.1,12:00p,17.8,10:00p,0.1,1.3,30.5,1,17.7,2:00p,N
2006,6,15,20.2,24.3,12:00p,17.4,6:00a,0.2,1.9,25.1,1.8,25.7,4:00p,NNW
2006,6,16,19.7,24.5,10:00a,17.9,12:00m,0.1,1.4,15.7,0.8,17.7,12:00p,NNW
2006,6,17,20.2,25.3,2:00p,17.5,4:00a,0.1,2,0.5,1.3,17.7,2:00p,SSW
2006,6,18,21,26.3,2:00p,18.2,6:00a,0,2.7,2.5,2.1,19.3,10:00a,NNW
2006,6,19,21,27.4,2:00p,18.2,6:00a,0,2.7,0.5,1.3,16.1,8:00p,NNW
2006,6,20,20.6,25.9,10:00a,18.9,6:00a,0,2.2,10.4,1.6,22.5,2:00p,NNW
2006,6,21,19.3,23.7,10:00a,17.7,8:00p,0.2,1.2,21.3,2.7,27.4,2:00a,NNW
2006,6,22,20.1,24.5,12:00p,17.7,4:00a,0.1,1.8,0.3,2.9,16.1,8:00p,NNW
2006,6,23,20.4,25.1,4:00p,18.3,8:00a,0,2.1,6.6,1.6,17.7,6:00a,SSW
2006,6,24,20.6,24.1,10:00a,18.4,4:00a,0,2.2,4.6,2.3,20.9,4:00p,NNW
2006,6,25,20.3,26,4:00p,17.9,4:00a,0,2,17.5,1.3,17.7,8:00p,NNW
2006,6,26,20.1,23.3,10:00a,18.4,4:00a,0,1.8,8.9,2.6,22.5,10:00p,NNW
2006,6,27,20.8,24.9,12:00p,18.1,4:00a,0,2.6,2,1.6,25.7,10:00p,NNW
2006,6,28,20.7,25,2:00p,18.6,4:00a,0,2.4,0.3,1.3,20.9,10:00a,NNW
2006,6,29,21.8,26.9,2:00p,18.9,6:00a,0,3.4,0.3,1.8,20.9,12:00p,NNW
2006,6,30,21.3,26.2,4:00p,19.3,6:00a,0,2.9,0.3,2.3,19.3,12:00p,NNW
2006,7,1,22.3,28.4,2:00p,19.1,8:00a,0,3.9,0.3,1.9,20.9,8:00a,NNW
2006,7,2,21.6,26.3,4:00p,19.1,10:00p,0,3.3,17,2.1,25.7,8:00p,NNW
2006,7,3,20.3,24.2,12:00p,18.3,4:00p,0,1.9,23.9,1.9,53.1,4:00p,NW
2006,7,4,20.5,26.3,12:00p,17.6,6:00p,0.1,2.2,8.4,2.9,32.2,12:00m,SSE
2006,7,5,20.7,25.7,12:00p,17.3,6:00a,0.1,2.4,0.3,1.9,19.3,2:00a,SSE
2006,7,6,20.7,25.2,10:00a,17.9,4:00a,0,2.3,50.3,1.4,27.4,6:00p,NNW
2006,7,7,20.5,24.5,12:00p,18.7,4:00a,0,2.2,9.7,1.4,19.3,12:00p,NNW
2006,7,8,20.2,25.7,12:00p,18.2,8:00p,0,1.8,2,2.3,22.5,4:00a,NNW
2006,7,9,19.6,24.7,12:00p,17.4,12:00m,0.2,1.4,10.7,2.4,22.5,2:00p,NNW
2006,7,10,20.3,24.1,2:00p,17.5,2:00a,0.1,2,0.3,1.4,12.9,2:00p,NNW
2006,7,11,20.7,24.6,6:00p,18.1,6:00a,0,2.4,0,2.4,33.8,8:00a,NNW
2006,7,12,20.9,25.8,12:00p,18.4,6:00a,0,2.6,2,2.9,22.5,12:00m,N
2006,7,13,19.3,23.6,12:00p,17.1,10:00p,0.3,1.3,94,2.9,20.9,12:00m,NNW
2006,7,14,20,23.7,12:00p,17.2,2:00a,0.2,1.9,2.5,1.3,17.7,8:00a,NNW
2006,7,15,20.2,25.2,12:00p,18.2,6:00a,0,1.9,5.6,0.8,19.3,4:00p,NNW
2006,7,16,20,24.8,12:00p,17.7,6:00a,0,1.7,6.1,1.6,20.9,2:00p,NNW
2006,7,17,19.6,23.7,2:00p,18.2,12:00m,0,1.3,9.1,1.3,22.5,2:00p,NNW
2006,7,18,19.5,25.7,2:00p,17.3,6:00a,0.3,1.4,77,2.3,22.5,10:00p,NNW
2006,7,19,19.3,24.3,10:00a,17.2,4:00a,0.2,1.2,17.8,2.1,16.1,2:00a,NNW
2006,7,20,20.1,26.3,4:00p,17.5,12:00m,0.2,1.9,12.4,3.5,29,6:00p,SSW
2006,7,21,19.9,23.9,10:00a,17.4,2:00a,0.1,1.7,8.9,2.7,19.3,4:00p,NNW
2006,7,22,20.1,24.1,12:00p,17.9,2:00a,0,1.8,1.8,1.9,12.9,12:00m,NNW
2006,7,23,20.2,24.9,12:00p,17.5,6:00a,0.1,1.9,0.3,2.3,25.7,2:00a,NNW
2006,7,24,19.8,25.8,12:00p,17.6,12:00m,0.1,1.6,2,2.1,19.3,2:00p,NNW
2006,7,25,20.1,26.6,12:00p,17.2,6:00a,0.2,2,0.3,2.7,40.2,12:00p,NNW
2006,7,26,19.1,24.3,2:00p,17.6,6:00a,0.3,1.1,32.3,3.5,20.9,10:00a,NNW
2006,7,27,18.6,23.6,2:00p,16.7,6:00a,0.7,0.9,22.6,4.5,20.9,10:00p,NNW
2006,7,28,18.7,23.3,12:00p,17.2,2:00a,0.2,0.6,16.8,1.4,16.1,6:00p,N
2006,7,29,18.6,25.5,12:00p,16.8,6:00a,0.5,0.8,10.2,2.9,17.7,6:00a,NNW
2006,7,30,19.3,24.8,10:00a,16.9,2:00a,0.3,1.4,1.8,2.3,12.9,4:00a,NNW
2006,7,31,19.6,23.7,12:00p,17.7,4:00a,0.1,1.4,0,1.3,17.7,8:00p,SSW
2006,8,1,20.6,25.1,12:00p,17.8,6:00a,0,2.2,8.6,1.4,16.1,12:00p,NNW
2006,8,2,20.6,27.3,12:00p,18.2,12:00m,0,2.2,5.3,1.3,16.1,12:00p,NNW
2006,8,3,20.9,25.8,10:00a,17.3,6:00a,0.2,2.7,7.4,1.1,17.7,2:00p,SW
2006,8,4,20.8,25.8,2:00p,18.6,6:00a,0,2.5,0.5,2.7,22.5,4:00a,NNW
2006,8,5,20.9,25.5,4:00p,18.2,6:00a,0,2.6,0.3,2.3,20.9,8:00p,NNW
2006,8,6,20.5,25.6,2:00p,17.9,6:00a,0,2.2,13.5,1.3,17.7,4:00p,NNW
2006,8,7,19.8,25,2:00p,17.8,4:00p,0,1.5,4.1,3.5,22.5,4:00p,NNW
2006,8,8,20.1,26.4,10:00a,17.2,2:00a,0.2,1.9,0.3,3.1,27.4,12:00p,NNW
2006,8,9,20.8,26,10:00a,18.1,2:00a,0,2.4,0,2.3,20.9,2:00p,NNW
2006,8,10,20.1,27.1,12:00p,17.9,6:00a,0.1,1.8,38.4,2.1,20.9,4:00p,NNW
2006,8,11,20.2,26.6,2:00p,18.2,6:00a,0,1.9,57.2,3.2,20.9,12:00p,NNW
2006,8,12,19.9,24.8,12:00p,17.7,6:00a,0.1,1.7,7.1,3.7,19.3,2:00a,NNW
2006,8,13,21.1,24.4,2:00p,18.3,6:00a,0,2.7,0.3,0.8,17.7,4:00p,NNW
2006,8,14,20.6,25.8,12:00p,18.7,4:00a,0,2.3,0.3,1.1,16.1,12:00p,NNW
2006,8,15,20.7,26.7,12:00p,18.5,6:00a,0,2.4,3,1.9,22.5,12:00p,NNW
2006,8,16,19.8,24.6,10:00a,18.2,6:00p,0,1.4,31,2.1,22.5,2:00a,N
2006,8,17,20.2,26.2,10:00a,17.7,6:00a,0.1,1.9,24.9,1.4,12.9,2:00p,SSW
2006,8,18,19.5,23.4,12:00p,17.9,6:00a,0,1.2,32.8,1.4,20.9,4:00a,NNW
2006,8,19,19.7,25.3,12:00p,17.3,6:00a,0.2,1.6,3,2.9,17.7,4:00p,NNW
2006,8,20,20.3,25.1,2:00p,18.1,6:00a,0,2,0.3,1.3,16.1,12:00p,NNW
2006,8,21,20.8,25.3,2:00p,18.1,6:00a,0,2.4,22.9,1.4,17.7,12:00p,S
2006,8,22,20.4,24.8,2:00p,17.9,6:00a,0,2.1,0,2.1,20.9,2:00p,NNW
2006,8,23,20,24.3,4:00p,18.2,6:00a,0,1.7,1.8,2.6,19.3,6:00a,NNW
2006,8,24,19.1,24.1,2:00p,17.6,10:00p,0.2,0.9,49,1.6,17.7,4:00p,NNW
2006,8,25,19.8,25.8,12:00p,17.1,6:00a,0.2,1.7,5.8,2.3,16.1,4:00a,WSW
2006,8,26,18.8,25.3,12:00p,17,8:00p,0.5,1,76.7,3.2,22.5,8:00a,NNW
2006,8,27,19.8,23.9,12:00p,16.8,6:00a,0.2,1.6,0.3,3.4,20.9,10:00p,NNW
2006,8,28,20.2,26.2,2:00p,17.5,6:00a,0.1,1.9,0.8,1.6,19.3,12:00p,S
2006,8,29,21.2,26.6,12:00p,17.9,6:00a,0,2.8,1.3,1.8,20.9,2:00p,NNW
2006,8,30,20.1,24.3,10:00a,18.4,12:00m,0,1.8,0.3,1.3,12.9,10:00a,NNW
2006,8,31,19.7,24.4,12:00p,17.9,4:00a,0.1,1.4,4.6,1.9,20.9,8:00p,NNW
2006,9,1,19.4,24.9,10:00a,17.1,6:00p,0.3,1.3,55.1,1.6,25.7,2:00p,NNW
2006,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,9,4,20.3,25.5,12:00p,17.6,8:00p,0.1,1.4,1,3.5,27.4,4:00p,NNW
2006,9,5,20.1,25.5,12:00p,16.8,6:00a,0.3,2.1,3.3,2.9,19.3,12:00p,NNW
2006,9,6,19.6,24.8,2:00p,17.2,8:00p,0.1,1.4,2.8,3.4,27.4,8:00p,NNW
2006,9,7,19.9,26.4,10:00a,17.5,6:00a,0.2,1.8,16,2.1,22.5,12:00m,N
2006,9,8,19.6,26.2,10:00a,17,2:00a,0.1,1.4,8.4,2.1,16.1,12:00p,NNW
2006,9,9,19.7,25.2,12:00p,16.9,6:00a,0.2,1.6,2.3,2.4,19.3,12:00p,NW
2006,9,10,19.4,24.1,12:00p,16.9,6:00a,0.2,1.4,15.7,1.1,17.7,12:00p,NNW
2006,9,11,20,26.6,12:00p,17.5,6:00a,0.1,1.8,7.1,1.9,12.9,6:00a,WSW
2006,9,12,19.7,23.3,2:00p,17.6,6:00a,0.1,1.5,11.4,2.7,17.7,12:00p,NNW
2006,9,13,20.1,26.9,12:00p,18.1,4:00a,0,1.7,0.3,2.3,27.4,6:00p,NNW
2006,9,14,19.4,26.1,12:00p,17.3,6:00a,0.2,1.3,17,3.2,16.1,2:00a,NNW
2006,9,15,20.3,26.6,2:00p,17,4:00a,0.2,2.3,4.6,3.2,19.3,2:00a,NNW
2006,9,16,19.8,25.3,12:00p,17.6,4:00a,0.1,1.6,7.6,2.3,16.1,12:00p,NNW
2006,9,17,19.3,24.2,10:00a,17.7,6:00p,0.1,1.1,11.9,1.9,22.5,4:00p,NNW
2006,9,18,19.3,24.3,12:00p,17.5,12:00m,0.1,1.1,1,2.6,22.5,2:00p,NNW
2006,9,19,19.8,27.3,2:00p,17,6:00a,0.2,1.7,12.2,2.4,19.3,10:00a,NNW
2006,9,20,18.7,23.4,12:00p,16.3,12:00m,0.4,0.7,30.5,2.6,25.7,2:00p,NNW
2006,9,21,20.2,25.7,12:00p,16.1,2:00a,0.2,2.1,0.3,2.9,22.5,10:00p,NNW
2006,9,22,21.2,26.4,12:00p,17.6,2:00a,0.1,2.9,0.5,1.3,19.3,10:00p,SSE
2006,9,23,20.7,24.8,2:00p,17.9,4:00a,0,2.4,1.8,1.9,16.1,8:00p,NW
2006,9,24,19.9,27.6,10:00a,17.8,6:00a,0,1.6,18.8,3.2,17.7,10:00a,NNW
2006,9,25,19.6,24.8,10:00a,17.7,6:00a,0.1,1.3,39.4,1.9,16.1,10:00a,NNW
2006,9,26,21.3,25.8,2:00p,17.6,6:00a,0,3.1,0.5,1.8,20.9,8:00p,NNW
2006,9,27,21.3,26.7,2:00p,18.4,6:00a,0,3,0,0.8,16.1,4:00p,SW
2006,9,28,21.4,26.6,12:00p,19.1,6:00a,0,3.1,0.5,2.1,17.7,6:00a,NNW
2006,9,29,19.5,24.9,12:00p,17.3,12:00m,0.1,1.3,27.4,2.9,25.7,2:00p,NNW
2006,9,30,21.1,26.6,2:00p,17.2,2:00a,0,2.8,0,2.3,25.7,10:00p,NNW
2006,10,1,20.8,25.1,12:00p,17.5,4:00a,0.1,2.5,2.3,1,16.1,2:00a,NNW
2006,10,2,20.2,24.9,10:00a,17.9,6:00a,0,1.9,37.3,1.3,19.3,12:00m,NNW
2006,10,3,20.1,25.7,12:00p,18.1,12:00m,0,1.8,24.6,2.1,25.7,2:00a,NNW
2006,10,4,19.9,25.8,4:00p,17.7,2:00a,0.1,1.8,63,3.2,17.7,4:00p,NNW
2006,10,5,20.5,26,10:00a,17.8,6:00a,0,2.2,4.3,1.8,16.1,12:00p,NNW
2006,10,6,20.1,24.2,12:00p,18.8,12:00m,0,1.8,0.8,3.7,22.5,10:00p,NNW
2006,10,7,20.2,25.2,12:00p,18.6,12:00m,0,1.9,33.8,2.3,35.4,10:00p,NNW
2006,10,8,20.2,25.8,2:00p,18.4,4:00a,0,1.9,13.2,2.3,16.1,12:00p,NNW
2006,10,9,19.3,23.1,12:00p,17.9,6:00a,0,1,26.7,1.3,20.9,8:00a,SSE
2006,10,10,19.6,25,12:00p,17.7,6:00p,0.1,1.5,61,1.8,19.3,12:00m,N
2006,10,11,19.7,24.6,12:00p,17.3,8:00a,0.1,1.5,1.3,3.2,25.7,2:00a,NNW
2006,10,12,20.1,26.4,12:00p,17.8,6:00a,0,1.8,5.6,1.6,12.9,10:00a,NNW
2006,10,13,19.8,24.6,12:00p,17.8,6:00a,0,1.5,14.5,1.9,16.1,2:00a,NNW
2006,10,14,20.1,25.3,10:00a,17.6,6:00a,0,1.8,17.5,1.6,17.7,4:00p,SW
2006,10,15,19.6,25.8,10:00a,18.1,10:00p,0,1.3,49.8,2.1,25.7,6:00p,SSE
2006,10,16,19.1,24.3,12:00p,17.6,4:00a,0.2,0.9,52.6,2.9,19.3,8:00a,NNW
2006,10,17,18.9,22.2,2:00p,17.3,6:00a,0.3,0.9,13.5,2.7,27.4,4:00a,NNW
2006,10,18,18.7,21.8,12:00p,17.5,2:00a,0.2,0.6,63.5,1.1,16.1,6:00p,NNW
2006,10,19,18.4,22.8,12:00p,17.2,12:00m,0.5,0.5,59.2,1.1,12.9,2:00a,SSW
2006,10,20,17.9,20.9,12:00p,16.7,8:00p,0.7,0.4,62.2,1.3,22.5,2:00p,SE
2006,10,21,18.2,19.9,12:00p,17.2,2:00a,0.4,0.2,4.8,1,12.9,8:00a,SSW
2006,10,22,19.6,24.8,12:00p,17.2,6:00a,0.2,1.5,5.1,2.7,16.1,2:00a,NNW
2006,10,23,20.2,24.4,10:00a,18.3,6:00a,0,1.9,31.2,1.8,16.1,8:00a,NNW
2006,10,24,19.8,26.6,12:00p,18.5,6:00a,0,1.5,23.4,2.1,19.3,12:00p,NNW
2006,10,25,19.9,23.6,12:00p,17.9,6:00a,0,1.7,38.9,2.4,27.4,12:00m,NNW
2006,10,26,20.2,25.1,2:00p,17.9,4:00a,0,1.9,0.5,1.3,22.5,12:00p,SE
2006,10,27,20.5,25.9,12:00p,17.8,6:00a,0,2.2,2,2.3,17.7,10:00p,NNW
2006,10,28,19.7,23.6,12:00p,18.2,6:00a,0,1.4,23.1,1.9,16.1,8:00p,NNW
2006,10,29,19.2,23.1,12:00p,17.9,2:00a,0.1,0.9,42.4,2.9,22.5,10:00p,NNW
2006,10,30,19.3,23.4,2:00p,17.1,2:00a,0.2,1.2,12.2,0.8,16.1,12:00p,NNW
2006,10,31,19.7,24.6,12:00p,17.9,6:00a,0.1,1.4,15.7,0.6,12.9,2:00p,NW
2006,11,1,19.2,25,10:00a,17.7,4:00a,0.2,1,14,1.3,16.1,2:00p,SSW
2006,11,2,19.4,25.6,12:00p,17.4,4:00a,0.2,1.3,82,1,30.6,2:00p,S
2006,11,3,19.3,23.7,12:00p,17.3,6:00a,0.2,1.2,0,1.3,17.7,4:00p,S
2006,11,4,19.6,25.5,10:00a,17.2,4:00a,0.2,1.5,47.2,2.4,19.3,12:00p,NNW
2006,11,5,19.6,25.2,12:00p,17.5,4:00a,0.1,1.4,20.8,2.3,19.3,12:00m,NNW
2006,11,6,19.5,25.1,12:00p,18.3,6:00a,0,1.2,18,3.7,17.7,8:00a,NNW
2006,11,7,19.1,25.5,10:00a,17.5,4:00a,0.1,0.9,68.6,1.9,17.7,4:00a,NNW
2006,11,8,19.1,25,12:00p,17.1,6:00a,0.3,1.1,12.7,1.1,20.9,2:00p,NNW
2006,11,9,19.4,23.9,10:00a,17.3,6:00a,0.2,1.3,2.5,0.6,11.3,4:00p,SSW
2006,11,10,19.6,24.9,12:00p,17.1,6:00a,0.2,1.5,9.9,1.9,25.7,12:00m,NNW
2006,11,11,19.3,25.1,12:00p,17.5,10:00p,0.2,1.1,34,2.1,19.3,4:00p,NNW
2006,11,12,19.3,26,12:00p,17.3,6:00a,0.2,1.2,21.1,2.9,19.3,12:00p,NNW
2006,11,13,18.7,23.7,12:00p,17.3,6:00a,0.3,0.7,56.9,1.6,16.1,2:00a,NNW
2006,11,14,18.6,23.6,2:00p,17.2,12:00m,0.5,0.7,17.5,2.1,19.3,4:00a,NNW
2006,11,15,18.1,20.8,10:00a,17,8:00p,0.6,0.4,10.2,1.1,12.9,6:00p,NNW
2006,11,16,19.1,23.8,10:00a,16.7,6:00a,0.4,1.1,4.3,1.6,16.1,2:00p,NNW
2006,11,17,19.3,25.2,10:00a,16.4,4:00a,0.4,1.4,13.5,1.8,16.1,2:00p,NNW
2006,11,18,19.1,24.1,2:00p,17,6:00a,0.2,1,31.2,1,16.1,4:00p,NNW
2006,11,19,19.4,24.9,2:00p,17.3,6:00a,0.1,1.3,12.7,1.6,17.7,4:00a,NNW
2006,11,20,19.3,22.4,10:00a,17.4,6:00a,0.1,1.1,3,0.8,17.7,12:00p,NNW
2006,11,21,19.2,24.7,2:00p,16.9,4:00a,0.3,1.2,1.3,1.1,16.1,2:00p,S
2006,11,22,19.8,25.7,12:00p,16.7,6:00a,0.4,1.9,0.3,2.9,19.3,4:00p,NNW
2006,11,23,18.9,24.1,12:00p,16.7,4:00a,0.4,1,10.2,3.1,17.7,2:00a,NNW
2006,11,24,19.3,25.2,12:00p,16.3,6:00a,0.4,1.4,0.3,2.1,16.1,2:00a,NNW
2006,11,25,19.8,25.4,12:00p,17.3,6:00a,0.2,1.6,7.6,0.8,12.9,12:00p,NNW
2006,11,26,20.3,23.8,12:00p,17.9,6:00a,0,2,1,0.6,12.9,4:00p,SW
2006,11,27,19.2,23.6,10:00a,17.8,12:00m,0.1,1,0.8,2.3,19.3,12:00m,NNW
2006,11,28,18.9,26.6,12:00p,17.3,4:00a,0.3,1,38.1,3.5,20.9,8:00p,NNW
2006,11,29,19.4,23.7,10:00a,17.2,6:00a,0.3,1.5,16,1.3,12.9,2:00a,NNW
2006,11,30,19.9,24.2,12:00p,17.4,6:00a,0.1,1.8,10.4,1.8,17.7,12:00p,NNW
2006,12,1,20.2,25.6,2:00p,18.3,6:00a,0,1.9,16.3,1.3,16.1,12:00p,NNW
2006,12,2,19.4,23.8,2:00p,17.9,12:00m,0,1.2,18.5,2.6,22.5,12:00m,NW
2006,12,3,20.7,26.7,2:00p,17.2,6:00a,0.3,2.7,0,2.7,19.3,12:00p,NNW
2006,12,4,19.9,26.1,2:00p,16.4,12:00m,0.1,1.8,1.5,2.7,38.6,2:00p,NNW
2006,12,5,20.2,26.7,2:00p,16.8,6:00a,0.3,2.1,0.3,1.9,20.9,10:00a,NNW
2006,12,6,19.8,26,10:00a,17.3,6:00a,0.2,1.7,6.9,1,12.9,10:00a,NNW
2006,12,7,19.7,24.3,12:00p,17.4,6:00a,0.2,1.5,25.4,1.3,11.3,6:00a,SSW
2006,12,8,19.8,25.9,2:00p,17.9,6:00a,0,1.6,8.4,2.9,17.7,2:00p,NNW
2006,12,9,19.6,26.3,12:00p,17.7,6:00a,0.1,1.4,30.2,2.4,16.1,6:00a,NNW
2006,12,10,19.7,24.6,2:00p,17.4,6:00a,0.1,1.5,9.1,2.1,16.1,2:00a,NNW
2006,12,11,19.4,22.2,2:00p,17.9,6:00a,0,1.2,2.5,1.8,16.1,2:00a,NNW
2006,12,12,19.4,23.3,12:00p,17.9,6:00a,0.1,1.1,0.3,2.1,17.7,8:00a,NNW
2006,12,13,19.2,24.3,12:00p,17.5,6:00a,0.1,1.1,22.6,2.1,17.7,2:00p,NNW
2006,12,14,20,25.1,12:00p,17.9,6:00a,0.1,1.7,23.9,1.1,12.9,10:00a,SW
2006,12,15,19.2,22.9,12:00p,17.8,6:00a,0.1,1,24.9,0.8,12.9,10:00a,N
2006,12,16,20.2,26.1,10:00a,17.3,6:00a,0.1,2,2.3,1.1,16.1,12:00m,NNW
2006,12,17,20.2,25.9,2:00p,17.3,6:00a,0.2,2.1,0.3,1.1,20.9,12:00p,N
2006,12,18,20.1,25.9,10:00a,16.8,6:00a,0.3,2,0.5,1.1,12.9,2:00p,SSW
2006,12,19,19.3,24.1,12:00p,16.7,6:00a,0.3,1.4,13.7,1.6,12.9,2:00a,NNW
2006,12,20,19.4,24.4,2:00p,17.3,6:00a,0.1,1.2,1.3,2.4,17.7,10:00a,SSW
2006,12,21,19.8,26.2,12:00p,16.8,6:00a,0.2,1.7,5.6,1.1,16.1,10:00a,NNW
2006,12,22,19.9,24.6,2:00p,17.6,6:00a,0.1,1.7,1,2.7,17.7,4:00a,NNW
2006,12,23,19.9,25.1,12:00p,17.5,6:00a,0.1,1.7,2.3,2.1,17.7,8:00p,NNW
2006,12,24,20.2,26.1,12:00p,18.2,4:00a,0,1.9,23.4,2.1,17.7,6:00a,NNW
2006,12,25,19.8,25.8,12:00p,18.2,12:00m,0,1.5,50,1.9,22.5,2:00p,NNW
2006,12,26,19.7,24.2,2:00p,18.1,10:00p,0,1.4,25.4,1.6,19.3,2:00p,NW
2006,12,27,19.6,25.3,12:00p,17.1,8:00a,0.2,1.4,5.3,2.6,16.1,12:00m,NNW
2006,12,28,20.1,23.7,2:00p,17.3,6:00a,0.1,1.9,0.5,1.1,17.7,2:00a,NNW
2006,12,29,20.4,25.4,4:00p,17.6,6:00a,0.1,2.2,0.3,2.1,17.7,10:00a,NW
2006,12,30,20.2,25.7,12:00p,17.3,6:00a,0.1,2,0.3,2.9,20.9,10:00a,NNW
2006,12,31,20.8,27.7,12:00p,17.8,6:00a,0.1,2.6,0.5,2.1,16.1,4:00p,NNW
2007,1,1,21.2,27.1,2:00p,18.2,8:00a,0,2.9,1,1.9,19.3,2:00a,SW
2007,1,2,21.6,27.9,2:00p,16.8,2:00a,0.1,3.4,0.3,2.6,33.8,12:00p,SSE
2007,1,3,21.4,27.2,12:00p,17.5,2:00a,0.1,3.2,0,2.4,25.7,2:00p,SSW
2007,1,4,19.6,22.5,12:00p,17.8,6:00a,0.1,1.4,0.3,2.3,16.1,4:00a,NNW
2007,1,5,20.8,26.6,12:00p,17.5,6:00a,0.1,2.5,0.5,1.8,16.1,2:00a,NNW
2007,1,6,20.6,27.4,12:00p,18.2,12:00m,0,2.3,0,1,20.9,2:00p,NW
2007,1,7,20.7,27.1,12:00p,17.5,6:00a,0.1,2.5,0.3,1.6,30.6,2:00p,N
2007,1,8,20.6,27.3,12:00p,16.6,6:00a,0.3,2.5,0.3,2.6,20.9,12:00p,NNW
2007,1,9,20.6,27.8,2:00p,17.3,6:00a,0.2,2.5,0,2.4,22.5,8:00a,SE
2007,1,10,20.9,27.3,2:00p,16.7,2:00a,0.2,2.8,0,1.8,22.5,4:00p,E
2007,1,11,20.6,26.9,12:00p,16.9,4:00a,0.2,2.5,0,2.3,30.6,6:00p,N
2007,1,12,21.2,26.3,2:00p,17.3,4:00a,0.1,3,0,6,40.2,4:00p,NE
2007,1,13,21.1,27.7,2:00p,16.2,6:00a,0.1,2.9,0,3.9,40.2,2:00a,N
2007,1,14,21.2,26.8,12:00p,17.5,2:00a,0,2.9,0,3.2,35.4,2:00p,N
2007,1,15,21.8,27.6,2:00p,17.4,4:00a,0,3.5,0,3.7,41.8,8:00a,E
2007,1,16,21.3,27.9,2:00p,17.4,4:00a,0.1,3.1,0,2.9,35.4,4:00p,N
2007,1,17,21.3,27.3,2:00p,17.5,6:00a,0.1,3.1,0,3.1,27.4,2:00p,E
2007,1,18,20.8,27.3,12:00p,16.9,6:00a,0.1,2.7,0,2.1,22.5,10:00a,E
2007,1,19,20.9,27.3,2:00p,17.4,2:00a,0.1,2.6,0,2.7,29,4:00p,N
2007,1,20,21,26.9,12:00p,16.9,8:00a,0.1,2.8,0,1.9,25.7,12:00p,NNW
2007,1,21,20.6,26.4,12:00p,17.3,6:00a,0.2,2.4,6.1,1.6,19.3,12:00p,NNW
2007,1,22,20.2,25.5,12:00p,16.8,6:00a,0.2,2.1,38.4,1.8,17.7,10:00a,NNW
2007,1,23,20.7,26.1,2:00p,17.5,8:00a,0.1,2.5,0.5,1.4,17.7,10:00a,NW
